geoName,interest,candidate,date_collect,dateid
Provence-Alpes-Côte d'Azur,0,amartinez,20211121_2000,20211121
Rhône-Alpes,0,amartinez,20211121_2000,20211121
Île-de-France,0,amartinez,20211121_2000,20211121
Alsace,0,amartinez,20211121_2100,20211121
Aquitaine,0,amartinez,20211121_2100,20211121
Auvergne,0,amartinez,20211121_2100,20211121
Basse-Normandie,0,amartinez,20211121_2100,20211121
Bourgogne,0,amartinez,20211121_2100,20211121
Bretagne,0,amartinez,20211121_2100,20211121
Centre-Val de Loire,0,amartinez,20211121_2100,20211121
Champagne-Ardenne,0,amartinez,20211121_2100,20211121
Corse,0,amartinez,20211121_2100,20211121
Franche-Comté,0,amartinez,20211121_2100,20211121
Haute-Normandie,0,amartinez,20211121_2100,20211121
Languedoc-Roussillon,0,amartinez,20211121_2100,20211121
Limousin,0,amartinez,20211121_2100,20211121
Lorraine,0,amartinez,20211121_2100,20211121
Midi-Pyrénées,0,amartinez,20211121_2100,20211121
Nord-Pas-de-Calais,0,amartinez,20211121_2100,20211121
Pays de la Loire,100,amartinez,20211121_2100,20211121
Picardie,0,amartinez,20211121_2100,20211121
Poitou-Charentes,0,amartinez,20211121_2100,20211121
Provence-Alpes-Côte d'Azur,0,amartinez,20211121_2100,20211121
Rhône-Alpes,0,amartinez,20211121_2100,20211121
Île-de-France,0,amartinez,20211121_2100,20211121
Alsace,0,amartinez,20211121_2200,20211121
Aquitaine,0,amartinez,20211121_2200,20211121
Auvergne,0,amartinez,20211121_2200,20211121
Basse-Normandie,0,amartinez,20211121_2200,20211121
Bourgogne,0,amartinez,20211121_2200,20211121
Bretagne,0,amartinez,20211121_2200,20211121
Centre-Val de Loire,0,amartinez,20211121_2200,20211121
Champagne-Ardenne,0,amartinez,20211121_2200,20211121
Corse,0,amartinez,20211121_2200,20211121
Franche-Comté,0,amartinez,20211121_2200,20211121
Haute-Normandie,0,amartinez,20211121_2200,20211121
Languedoc-Roussillon,100,amartinez,20211121_2200,20211121
Limousin,0,amartinez,20211121_2200,20211121
Lorraine,0,amartinez,20211121_2200,20211121
Midi-Pyrénées,0,amartinez,20211121_2200,20211121
Nord-Pas-de-Calais,0,amartinez,20211121_2200,20211121
Pays de la Loire,0,amartinez,20211121_2200,20211121
Picardie,0,amartinez,20211121_2200,20211121
Poitou-Charentes,0,amartinez,20211121_2200,20211121
Provence-Alpes-Côte d'Azur,0,amartinez,20211121_2200,20211121
Rhône-Alpes,0,amartinez,20211121_2200,20211121
Île-de-France,14,amartinez,20211121_2200,20211121
Alsace,0,amartinez,20211121_2300,20211121
Aquitaine,0,amartinez,20211121_2300,20211121
Auvergne,0,amartinez,20211121_2300,20211121
Basse-Normandie,0,amartinez,20211121_2300,20211121
Bourgogne,0,amartinez,20211121_2300,20211121
Bretagne,0,amartinez,20211121_2300,20211121
Centre-Val de Loire,0,amartinez,20211121_2300,20211121
Champagne-Ardenne,0,amartinez,20211121_2300,20211121
Corse,0,amartinez,20211121_2300,20211121
Franche-Comté,0,amartinez,20211121_2300,20211121
Haute-Normandie,0,amartinez,20211121_2300,20211121
Languedoc-Roussillon,0,amartinez,20211121_2300,20211121
Limousin,0,amartinez,20211121_2300,20211121
Lorraine,0,amartinez,20211121_2300,20211121
Midi-Pyrénées,0,amartinez,20211121_2300,20211121
Nord-Pas-de-Calais,0,amartinez,20211121_2300,20211121
Pays de la Loire,0,amartinez,20211121_2300,20211121
Picardie,0,amartinez,20211121_2300,20211121
Poitou-Charentes,0,amartinez,20211121_2300,20211121
Provence-Alpes-Côte d'Azur,0,amartinez,20211121_2300,20211121
Rhône-Alpes,100,amartinez,20211121_2300,20211121
Île-de-France,0,amartinez,20211121_2300,20211121
Alsace,0,amontebourg,20211121_0000,20211121
Aquitaine,23,amontebourg,20211121_0000,20211121
Auvergne,0,amontebourg,20211121_0000,20211121
Basse-Normandie,0,amontebourg,20211121_0000,20211121
Bourgogne,0,amontebourg,20211121_0000,20211121
Bretagne,0,amontebourg,20211121_0000,20211121
Centre-Val de Loire,0,amontebourg,20211121_0000,20211121
Champagne-Ardenne,0,amontebourg,20211121_0000,20211121
Corse,0,amontebourg,20211121_0000,20211121
Franche-Comté,100,amontebourg,20211121_0000,20211121
Haute-Normandie,26,amontebourg,20211121_0000,20211121
Languedoc-Roussillon,0,amontebourg,20211121_0000,20211121
Limousin,0,amontebourg,20211121_0000,20211121
Lorraine,0,amontebourg,20211121_0000,20211121
Midi-Pyrénées,33,amontebourg,20211121_0000,20211121
Nord-Pas-de-Calais,10,amontebourg,20211121_0000,20211121
Pays de la Loire,0,amontebourg,20211121_0000,20211121
Picardie,0,amontebourg,20211121_0000,20211121
Poitou-Charentes,0,amontebourg,20211121_0000,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_0000,20211121
Rhône-Alpes,0,amontebourg,20211121_0000,20211121
Île-de-France,11,amontebourg,20211121_0000,20211121
Alsace,0,amontebourg,20211121_0400,20211121
Aquitaine,0,amontebourg,20211121_0400,20211121
Auvergne,0,amontebourg,20211121_0400,20211121
Basse-Normandie,0,amontebourg,20211121_0400,20211121
Bourgogne,0,amontebourg,20211121_0400,20211121
Bretagne,0,amontebourg,20211121_0400,20211121
Centre-Val de Loire,0,amontebourg,20211121_0400,20211121
Champagne-Ardenne,0,amontebourg,20211121_0400,20211121
Corse,0,amontebourg,20211121_0400,20211121
Franche-Comté,0,amontebourg,20211121_0400,20211121
Haute-Normandie,0,amontebourg,20211121_0400,20211121
Languedoc-Roussillon,0,amontebourg,20211121_0400,20211121
Limousin,0,amontebourg,20211121_0400,20211121
Lorraine,100,amontebourg,20211121_0400,20211121
Midi-Pyrénées,0,amontebourg,20211121_0400,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_0400,20211121
Pays de la Loire,0,amontebourg,20211121_0400,20211121
Picardie,0,amontebourg,20211121_0400,20211121
Poitou-Charentes,0,amontebourg,20211121_0400,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_0400,20211121
Rhône-Alpes,0,amontebourg,20211121_0400,20211121
Île-de-France,0,amontebourg,20211121_0400,20211121
Alsace,0,amontebourg,20211121_0500,20211121
Aquitaine,0,amontebourg,20211121_0500,20211121
Auvergne,0,amontebourg,20211121_0500,20211121
Basse-Normandie,0,amontebourg,20211121_0500,20211121
Bourgogne,0,amontebourg,20211121_0500,20211121
Bretagne,0,amontebourg,20211121_0500,20211121
Centre-Val de Loire,0,amontebourg,20211121_0500,20211121
Champagne-Ardenne,0,amontebourg,20211121_0500,20211121
Corse,0,amontebourg,20211121_0500,20211121
Franche-Comté,0,amontebourg,20211121_0500,20211121
Haute-Normandie,0,amontebourg,20211121_0500,20211121
Languedoc-Roussillon,0,amontebourg,20211121_0500,20211121
Limousin,0,amontebourg,20211121_0500,20211121
Lorraine,0,amontebourg,20211121_0500,20211121
Midi-Pyrénées,100,amontebourg,20211121_0500,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_0500,20211121
Pays de la Loire,0,amontebourg,20211121_0500,20211121
Picardie,0,amontebourg,20211121_0500,20211121
Poitou-Charentes,0,amontebourg,20211121_0500,20211121
Provence-Alpes-Côte d'Azur,21,amontebourg,20211121_0500,20211121
Rhône-Alpes,0,amontebourg,20211121_0500,20211121
Île-de-France,0,amontebourg,20211121_0500,20211121
Alsace,0,amontebourg,20211121_0600,20211121
Aquitaine,0,amontebourg,20211121_0600,20211121
Auvergne,0,amontebourg,20211121_0600,20211121
Basse-Normandie,0,amontebourg,20211121_0600,20211121
Bourgogne,0,amontebourg,20211121_0600,20211121
Bretagne,57,amontebourg,20211121_0600,20211121
Centre-Val de Loire,0,amontebourg,20211121_0600,20211121
Champagne-Ardenne,0,amontebourg,20211121_0600,20211121
Corse,0,amontebourg,20211121_0600,20211121
Franche-Comté,0,amontebourg,20211121_0600,20211121
Haute-Normandie,0,amontebourg,20211121_0600,20211121
Languedoc-Roussillon,44,amontebourg,20211121_0600,20211121
Limousin,0,amontebourg,20211121_0600,20211121
Lorraine,0,amontebourg,20211121_0600,20211121
Midi-Pyrénées,0,amontebourg,20211121_0600,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_0600,20211121
Pays de la Loire,0,amontebourg,20211121_0600,20211121
Picardie,0,amontebourg,20211121_0600,20211121
Poitou-Charentes,100,amontebourg,20211121_0600,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_0600,20211121
Rhône-Alpes,20,amontebourg,20211121_0600,20211121
Île-de-France,0,amontebourg,20211121_0600,20211121
Alsace,100,amontebourg,20211121_0700,20211121
Aquitaine,0,amontebourg,20211121_0700,20211121
Auvergne,0,amontebourg,20211121_0700,20211121
Basse-Normandie,0,amontebourg,20211121_0700,20211121
Bourgogne,66,amontebourg,20211121_0700,20211121
Bretagne,35,amontebourg,20211121_0700,20211121
Centre-Val de Loire,0,amontebourg,20211121_0700,20211121
Champagne-Ardenne,0,amontebourg,20211121_0700,20211121
Corse,0,amontebourg,20211121_0700,20211121
Franche-Comté,0,amontebourg,20211121_0700,20211121
Haute-Normandie,0,amontebourg,20211121_0700,20211121
Languedoc-Roussillon,0,amontebourg,20211121_0700,20211121
Limousin,0,amontebourg,20211121_0700,20211121
Lorraine,0,amontebourg,20211121_0700,20211121
Midi-Pyrénées,0,amontebourg,20211121_0700,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_0700,20211121
Pays de la Loire,0,amontebourg,20211121_0700,20211121
Picardie,63,amontebourg,20211121_0700,20211121
Poitou-Charentes,0,amontebourg,20211121_0700,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_0700,20211121
Rhône-Alpes,12,amontebourg,20211121_0700,20211121
Île-de-France,12,amontebourg,20211121_0700,20211121
Alsace,0,amontebourg,20211121_0800,20211121
Aquitaine,100,amontebourg,20211121_0800,20211121
Auvergne,0,amontebourg,20211121_0800,20211121
Basse-Normandie,0,amontebourg,20211121_0800,20211121
Bourgogne,0,amontebourg,20211121_0800,20211121
Bretagne,0,amontebourg,20211121_0800,20211121
Centre-Val de Loire,90,amontebourg,20211121_0800,20211121
Champagne-Ardenne,0,amontebourg,20211121_0800,20211121
Corse,0,amontebourg,20211121_0800,20211121
Franche-Comté,0,amontebourg,20211121_0800,20211121
Haute-Normandie,0,amontebourg,20211121_0800,20211121
Languedoc-Roussillon,62,amontebourg,20211121_0800,20211121
Limousin,0,amontebourg,20211121_0800,20211121
Lorraine,0,amontebourg,20211121_0800,20211121
Midi-Pyrénées,0,amontebourg,20211121_0800,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_0800,20211121
Pays de la Loire,0,amontebourg,20211121_0800,20211121
Picardie,0,amontebourg,20211121_0800,20211121
Poitou-Charentes,0,amontebourg,20211121_0800,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_0800,20211121
Rhône-Alpes,48,amontebourg,20211121_0800,20211121
Île-de-France,71,amontebourg,20211121_0800,20211121
Alsace,0,amontebourg,20211121_0900,20211121
Aquitaine,20,amontebourg,20211121_0900,20211121
Auvergne,0,amontebourg,20211121_0900,20211121
Basse-Normandie,0,amontebourg,20211121_0900,20211121
Bourgogne,20,amontebourg,20211121_0900,20211121
Bretagne,0,amontebourg,20211121_0900,20211121
Centre-Val de Loire,13,amontebourg,20211121_0900,20211121
Champagne-Ardenne,27,amontebourg,20211121_0900,20211121
Corse,100,amontebourg,20211121_0900,20211121
Franche-Comté,0,amontebourg,20211121_0900,20211121
Haute-Normandie,0,amontebourg,20211121_0900,20211121
Languedoc-Roussillon,0,amontebourg,20211121_0900,20211121
Limousin,43,amontebourg,20211121_0900,20211121
Lorraine,14,amontebourg,20211121_0900,20211121
Midi-Pyrénées,0,amontebourg,20211121_0900,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_0900,20211121
Pays de la Loire,0,amontebourg,20211121_0900,20211121
Picardie,0,amontebourg,20211121_0900,20211121
Poitou-Charentes,18,amontebourg,20211121_0900,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_0900,20211121
Rhône-Alpes,4,amontebourg,20211121_0900,20211121
Île-de-France,8,amontebourg,20211121_0900,20211121
Alsace,60,amontebourg,20211121_1000,20211121
Aquitaine,0,amontebourg,20211121_1000,20211121
Auvergne,0,amontebourg,20211121_1000,20211121
Basse-Normandie,0,amontebourg,20211121_1000,20211121
Bourgogne,0,amontebourg,20211121_1000,20211121
Bretagne,54,amontebourg,20211121_1000,20211121
Centre-Val de Loire,0,amontebourg,20211121_1000,20211121
Champagne-Ardenne,0,amontebourg,20211121_1000,20211121
Corse,0,amontebourg,20211121_1000,20211121
Franche-Comté,0,amontebourg,20211121_1000,20211121
Haute-Normandie,81,amontebourg,20211121_1000,20211121
Languedoc-Roussillon,22,amontebourg,20211121_1000,20211121
Limousin,100,amontebourg,20211121_1000,20211121
Lorraine,30,amontebourg,20211121_1000,20211121
Midi-Pyrénées,0,amontebourg,20211121_1000,20211121
Nord-Pas-de-Calais,15,amontebourg,20211121_1000,20211121
Pays de la Loire,0,amontebourg,20211121_1000,20211121
Picardie,0,amontebourg,20211121_1000,20211121
Poitou-Charentes,0,amontebourg,20211121_1000,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_1000,20211121
Rhône-Alpes,17,amontebourg,20211121_1000,20211121
Île-de-France,29,amontebourg,20211121_1000,20211121
Alsace,55,amontebourg,20211121_1100,20211121
Aquitaine,0,amontebourg,20211121_1100,20211121
Auvergne,95,amontebourg,20211121_1100,20211121
Basse-Normandie,0,amontebourg,20211121_1100,20211121
Bourgogne,0,amontebourg,20211121_1100,20211121
Bretagne,33,amontebourg,20211121_1100,20211121
Centre-Val de Loire,0,amontebourg,20211121_1100,20211121
Champagne-Ardenne,0,amontebourg,20211121_1100,20211121
Corse,0,amontebourg,20211121_1100,20211121
Franche-Comté,0,amontebourg,20211121_1100,20211121
Haute-Normandie,0,amontebourg,20211121_1100,20211121
Languedoc-Roussillon,0,amontebourg,20211121_1100,20211121
Limousin,0,amontebourg,20211121_1100,20211121
Lorraine,0,amontebourg,20211121_1100,20211121
Midi-Pyrénées,0,amontebourg,20211121_1100,20211121
Nord-Pas-de-Calais,0,amontebourg,20211121_1100,20211121
Pays de la Loire,31,amontebourg,20211121_1100,20211121
Picardie,0,amontebourg,20211121_1100,20211121
Poitou-Charentes,0,amontebourg,20211121_1100,20211121
Provence-Alpes-Côte d'Azur,100,amontebourg,20211121_1100,20211121
Rhône-Alpes,30,amontebourg,20211121_1100,20211121
Île-de-France,35,amontebourg,20211121_1100,20211121
Alsace,53,amontebourg,20211121_1200,20211121
Aquitaine,28,amontebourg,20211121_1200,20211121
Auvergne,100,amontebourg,20211121_1200,20211121
Basse-Normandie,0,amontebourg,20211121_1200,20211121
Bourgogne,42,amontebourg,20211121_1200,20211121
Bretagne,16,amontebourg,20211121_1200,20211121
Centre-Val de Loire,48,amontebourg,20211121_1200,20211121
Champagne-Ardenne,0,amontebourg,20211121_1200,20211121
Corse,0,amontebourg,20211121_1200,20211121
Franche-Comté,0,amontebourg,20211121_1200,20211121
Haute-Normandie,0,amontebourg,20211121_1200,20211121
Languedoc-Roussillon,0,amontebourg,20211121_1200,20211121
Limousin,0,amontebourg,20211121_1200,20211121
Lorraine,0,amontebourg,20211121_1200,20211121
Midi-Pyrénées,41,amontebourg,20211121_1200,20211121
Nord-Pas-de-Calais,12,amontebourg,20211121_1200,20211121
Pays de la Loire,0,amontebourg,20211121_1200,20211121
Picardie,0,amontebourg,20211121_1200,20211121
Poitou-Charentes,70,amontebourg,20211121_1200,20211121
Provence-Alpes-Côte d'Azur,20,amontebourg,20211121_1200,20211121
Rhône-Alpes,45,amontebourg,20211121_1200,20211121
Île-de-France,23,amontebourg,20211121_1200,20211121
Alsace,0,amontebourg,20211121_1300,20211121
Aquitaine,12,amontebourg,20211121_1300,20211121
Auvergne,0,amontebourg,20211121_1300,20211121
Basse-Normandie,21,amontebourg,20211121_1300,20211121
Bourgogne,38,amontebourg,20211121_1300,20211121
Bretagne,0,amontebourg,20211121_1300,20211121
Centre-Val de Loire,32,amontebourg,20211121_1300,20211121
Champagne-Ardenne,23,amontebourg,20211121_1300,20211121
Corse,100,amontebourg,20211121_1300,20211121
Franche-Comté,0,amontebourg,20211121_1300,20211121
Haute-Normandie,0,amontebourg,20211121_1300,20211121
Languedoc-Roussillon,0,amontebourg,20211121_1300,20211121
Limousin,0,amontebourg,20211121_1300,20211121
Lorraine,12,amontebourg,20211121_1300,20211121
Midi-Pyrénées,9,amontebourg,20211121_1300,20211121
Nord-Pas-de-Calais,6,amontebourg,20211121_1300,20211121
Pays de la Loire,22,amontebourg,20211121_1300,20211121
Picardie,0,amontebourg,20211121_1300,20211121
Poitou-Charentes,49,amontebourg,20211121_1300,20211121
Provence-Alpes-Côte d'Azur,0,amontebourg,20211121_1300,20211121
Rhône-Alpes,3,amontebourg,20211121_1300,20211121
Île-de-France,12,amontebourg,20211121_1300,20211121
Alsace,30,amontebourg,20211121_1400,20211121
Aquitaine,81,amontebourg,20211121_1400,20211121
Auvergne,0,amontebourg,20211121_1400,20211121
Basse-Normandie,57,amontebourg,20211121_1400,20211121
Bourgogne,52,amontebourg,20211121_1400,20211121
Bretagne,19,amontebourg,20211121_1400,20211121
Centre-Val de Loire,0,amontebourg,20211121_1400,20211121
Champagne-Ardenne,62,amontebourg,20211121_1400,20211121
Corse,0,amontebourg,20211121_1400,20211121
Franche-Comté,0,amontebourg,20211121_1400,20211121
Haute-Normandie,0,amontebourg,20211121_1400,20211121
Languedoc-Roussillon,100,amontebourg,20211121_1400,20211121
Limousin,0,amontebourg,20211121_1400,20211121
Lorraine,65,amontebourg,20211121_1400,20211121
Midi-Pyrénées,0,amontebourg,20211121_1400,20211121
Nord-Pas-de-Calais,30,amontebourg,20211121_1400,20211121
Pays de la Loire,37,amontebourg,20211121_1400,20211121
Picardie,0,amontebourg,20211121_1400,20211121
Poitou-Charentes,0,amontebourg,20211121_1400,20211121
Provence-Alpes-Côte d'Azur,23,amontebourg,20211121_1400,20211121
Rhône-Alpes,18,amontebourg,20211121_1400,20211121
Île-de-France,19,amontebourg,20211121_1400,20211121
Alsace,0,amontebourg,20211121_1500,20211121
Aquitaine,86,amontebourg,20211121_1500,20211121
Auvergne,0,amontebourg,20211121_1500,20211121
Basse-Normandie,100,amontebourg,20211121_1500,20211121
Bourgogne,93,amontebourg,20211121_1500,20211121
Bretagne,0,amontebourg,20211121_1500,20211121
Centre-Val de Loire,0,amontebourg,20211121_1500,20211121
Champagne-Ardenne,0,amontebourg,20211121_1500,20211121
Corse,0,amontebourg,20211121_1500,20211121
Franche-Comté,0,amontebourg,20211121_1500,20211121
Haute-Normandie,0,amontebourg,20211121_1500,20211121
Languedoc-Roussillon,0,amontebourg,20211121_1500,20211121
Limousin,0,amontebourg,20211121_1500,20211121
Lorraine,57,amontebourg,20211121_1500,20211121
Midi-Pyrénées,0,amontebourg,20211121_1500,20211121
Nord-Pas-de-Calais,27,amontebourg,20211121_1500,20211121
Pays de la Loire,0,amontebourg,20211121_1500,20211121
Picardie,0,amontebourg,20211121_1500,20211121
Poitou-Charentes,77,amontebourg,20211121_1500,20211121
Provence-Alpes-Côte d'Azur,63,amontebourg,20211121_1500,20211121
Rhône-Alpes,16,amontebourg,20211121_1500,20211121
Île-de-France,34,amontebourg,20211121_1500,20211121
Alsace,27,amontebourg,20211121_1700,20211121
Aquitaine,30,amontebourg,20211121_1700,20211121
Auvergne,100,amontebourg,20211121_1700,20211121
Basse-Normandie,0,amontebourg,20211121_1700,20211121
Bourgogne,0,amontebourg,20211121_1700,20211121
Bretagne,0,amontebourg,20211121_1700,20211121
Centre-Val de Loire,27,amontebourg,20211121_1700,20211121
Champagne-Ardenne,0,amontebourg,20211121_1700,20211121
Corse,0,amontebourg,20211121_1700,20211121
Franche-Comté,62,amontebourg,20211121_1700,20211121
Haute-Normandie,40,amontebourg,20211121_1700,20211121
Languedoc-Roussillon,0,amontebourg,20211121_1700,20211121
Limousin,0,amontebourg,20211121_1700,20211121
Lorraine,0,amontebourg,20211121_1700,20211121
Midi-Pyrénées,21,amontebourg,20211121_1700,20211121
Nord-Pas-de-Calais,30,amontebourg,20211121_1700,20211121
Pays de la Loire,50,amontebourg,20211121_1700,20211121
Picardie,0,amontebourg,20211121_1700,20211121
Poitou-Charentes,0,amontebourg,20211121_1700,20211121
Provence-Alpes-Côte d'Azur,10,amontebourg,20211121_1700,20211121
Rhône-Alpes,8,amontebourg,20211121_1700,20211121
Île-de-France,46,amontebourg,20211121_1700,20211121
